user_id,Victory_Royale,Elimination_Milestones,Survival_Achievements,Building_Resources,Exploration_Travel,Weapon_Usage,Assist_Teammates,Event_Challenges,Creative_Mode,Social_Achievements
13162,False,True,True,True,False,True,False,False,True,False
13163,True,True,False,True,False,True,False,True,False,True
13164,False,True,False,False,True,True,True,False,True,True
13165,False,True,True,False,False,True,True,True,False,False
13166,False,True,True,True,True,False,True,True,True,False
13167,False,False,True,True,False,True,False,True,True,True
13168,False,True,True,True,False,False,True,False,True,True
13169,False,False,True,False,True,False,True,True,True,False
13170,True,True,False,True,True,True,True,False,False,True
13171,False,True,True,True,True,True,True,True,True,False
13172,True,False,False,False,False,True,True,False,False,False
13173,False,True,True,True,False,True,False,False,True,True
13174,True,True,False,True,False,True,False,True,True,False
13175,False,False,False,False,False,False,False,False,True,True
13176,False,True,False,False,True,False,True,True,True,False
13177,False,True,True,True,True,False,True,True,False,False
13178,True,True,True,False,True,False,False,False,True,True
13179,False,False,True,True,False,False,True,True,False,False
13180,False,True,True,False,False,False,True,True,False,True
13181,True,False,True,True,False,True,True,True,True,True
13182,False,True,False,True,True,True,True,True,True,True
13183,True,True,True,True,False,True,True,True,False,False
13184,False,False,False,True,False,True,True,False,False,True
13185,False,True,False,True,False,False,False,False,True,True
13186,False,True,False,True,True,False,False,False,True,True
13187,True,False,True,True,False,False,False,True,True,False
13188,True,True,False,False,True,True,True,True,False,True
13189,False,True,False,False,False,False,False,False,True,True
13190,True,False,False,False,True,False,False,True,True,True
13191,False,False,True,False,True,True,True,True,False,True
13192,False,False,False,False,True,False,False,True,True,False
13193,False,False,True,False,False,True,False,False,True,True
13194,True,False,False,False,False,True,False,True,False,False
13195,False,False,True,True,True,True,True,False,False,False
13196,False,True,True,True,False,False,False,True,False,True
13197,True,False,True,False,False,False,True,True,True,False
13198,True,False,True,False,True,True,True,False,True,True
13199,False,False,False,True,True,False,True,False,True,True
13200,True,False,True,False,True,True,False,True,False,False
13201,False,False,False,False,False,False,False,True,False,False
13202,False,False,False,False,False,True,True,True,True,False
13203,True,False,False,True,True,True,True,False,False,False
13204,False,True,True,True,False,False,True,False,True,False
13205,False,True,True,False,True,False,True,False,True,True
13206,False,False,True,False,False,True,False,True,True,False
13207,False,False,False,True,True,True,False,True,False,False
13208,False,False,False,False,False,False,False,False,False,False
13209,False,False,False,True,False,False,True,False,True,False
13210,True,True,True,False,False,False,True,True,False,True
13211,False,False,True,False,True,False,False,False,False,True
13212,False,False,False,False,False,True,False,False,False,True
13213,True,True,True,True,True,True,True,False,False,True
13214,False,False,True,True,True,True,True,True,False,False
13215,True,False,True,False,False,True,False,True,True,True
13216,True,True,True,False,True,False,False,True,True,True
13217,False,False,True,True,False,True,False,False,True,True
13218,True,True,True,True,False,True,True,True,True,True
13219,True,True,False,False,True,False,False,False,True,False
13220,True,True,False,True,False,True,True,False,False,True
13221,False,True,True,False,False,False,False,False,False,True
13222,False,True,True,False,False,True,False,False,True,True
13223,False,True,True,False,False,False,True,False,False,True
13224,True,False,True,False,False,True,True,True,False,True
13225,True,False,False,False,False,False,False,False,True,False
13226,False,False,True,True,True,True,False,True,True,True
13227,False,False,True,True,False,False,True,False,False,False
13228,True,True,False,True,True,True,False,True,False,False
13229,True,False,True,False,False,True,True,False,False,False
13230,True,False,False,False,False,True,False,True,False,True
13231,False,False,False,False,True,True,True,False,False,True
13232,True,False,True,True,True,True,False,True,True,False
13233,True,False,False,False,True,True,False,False,True,False
13234,False,False,True,True,True,False,False,False,False,True
13235,False,True,False,False,True,False,True,True,False,True
13236,True,True,True,True,True,True,True,False,True,False
13237,True,False,True,True,True,False,False,True,False,False
13238,False,False,False,False,True,False,True,False,False,True
13239,True,False,False,True,True,False,True,False,False,True
13240,False,False,True,False,False,False,True,False,True,True
13241,True,True,True,False,True,False,False,True,False,True
13242,False,True,True,False,True,False,True,True,False,False
13243,True,True,False,False,False,True,True,True,True,True
13244,False,False,True,True,False,True,True,False,False,False
13245,False,True,False,True,False,True,True,False,True,False
13246,False,True,False,True,True,False,False,False,True,False
13247,False,False,False,False,True,True,True,True,True,True
13248,False,False,True,False,False,True,True,False,True,False
13249,True,True,True,False,False,True,True,True,False,True
13250,True,False,True,True,False,False,False,True,True,False
13251,False,False,False,False,True,False,False,False,False,False
13252,True,False,True,False,False,False,True,False,True,False
13253,False,False,True,True,False,False,False,False,False,True
13254,False,False,True,False,True,False,True,True,False,True
13255,True,True,False,False,True,True,False,False,True,True
13256,True,False,False,True,False,False,True,False,False,True
13257,False,True,True,False,False,False,False,True,False,False
13258,True,False,True,True,False,True,True,True,True,True
13259,False,True,False,True,True,True,False,False,True,False
13260,True,False,False,False,False,False,False,False,False,False
13261,False,False,False,False,False,False,True,False,True,False
13262,True,False,False,False,False,False,False,False,True,True
13263,False,True,True,False,False,False,True,True,True,True
13264,True,True,True,True,True,False,False,False,True,False
13265,True,False,False,True,True,False,False,False,False,True
13266,True,True,False,True,True,False,True,False,True,True
13267,True,False,False,False,False,True,True,False,False,True
13268,False,False,False,False,False,False,True,True,True,True
13269,False,False,True,False,False,False,False,True,False,False
13270,False,True,True,True,False,True,True,True,False,True
13271,True,False,True,True,True,False,True,False,True,False
13272,True,False,False,False,False,False,False,True,False,False
13273,True,False,False,False,False,False,True,True,False,False
13274,True,True,False,True,False,False,True,False,False,False
13275,False,True,False,False,True,True,True,True,False,False
13276,True,True,False,True,True,True,True,True,True,True
13277,False,True,False,False,True,False,True,False,True,True
13278,True,True,True,False,True,True,False,True,False,True
13279,True,True,True,True,False,False,False,False,False,False
13280,False,True,True,True,False,True,False,False,False,False
13281,False,True,False,False,True,False,False,True,False,True
13282,True,True,True,False,False,True,False,True,False,False
13283,False,False,True,False,False,True,False,True,False,True
13284,False,False,False,True,False,False,False,True,False,False
13285,True,False,False,False,True,True,False,True,False,False
13286,True,True,False,False,True,True,False,True,True,True
13287,False,False,False,True,False,True,False,True,True,True
13288,True,False,False,True,False,False,True,False,True,True
13289,False,True,False,True,True,False,True,True,False,True
13290,True,True,False,True,False,True,False,True,False,False
13291,True,False,True,False,False,True,False,True,False,True
13292,True,False,False,False,False,False,True,False,True,True
13293,True,True,True,False,True,True,False,False,False,True
13294,True,True,False,False,True,True,True,True,False,True
13295,False,True,True,True,False,False,False,False,False,True
13296,True,True,True,True,False,True,False,False,True,True
13297,True,False,False,False,False,False,False,True,True,True
13298,False,True,False,False,False,True,True,True,False,False
13299,True,True,False,True,False,True,True,False,False,True
13300,False,True,True,True,True,False,True,True,False,False
13301,True,True,True,True,True,True,True,True,True,True
13302,False,False,False,False,True,False,False,False,False,True
13303,False,False,True,True,False,False,False,False,False,True
13304,True,True,False,False,True,True,True,False,True,True
13305,True,False,True,False,True,False,False,True,False,True
13306,True,False,True,False,True,True,False,True,True,False
13307,False,False,False,True,True,False,True,True,False,False
13308,True,True,False,False,False,True,False,False,False,True
13309,False,False,True,True,False,True,True,False,True,True
13310,False,False,False,True,False,False,True,False,True,False
13311,False,False,False,True,False,True,False,False,True,True
13312,False,True,True,True,True,False,False,False,True,False
13313,False,True,False,True,False,True,False,True,False,True
13314,False,True,True,True,True,True,False,False,False,False
13315,False,True,False,True,True,True,True,True,True,True
13316,False,True,True,True,False,False,True,True,True,False
13317,False,False,True,True,True,False,True,True,True,True
13318,False,False,False,True,True,False,True,False,False,False
13319,True,False,False,False,False,True,True,True,True,True
13320,True,True,False,False,True,False,False,True,True,False
13321,False,False,False,True,False,False,True,True,False,True
13322,True,False,True,True,True,True,False,True,True,True
13323,False,False,True,True,False,False,False,True,False,False
13324,False,True,False,False,False,True,False,False,False,True
13325,True,True,True,True,True,False,False,True,True,True
13326,False,False,False,False,False,True,True,True,True,True
13327,False,True,True,True,False,False,False,True,True,False
13328,True,True,True,True,False,False,False,True,False,False
13329,True,True,False,True,False,True,False,False,True,False
13330,True,False,False,False,True,True,False,False,True,False
13331,True,True,True,False,True,True,False,True,False,False
13332,False,False,True,False,False,False,True,False,False,False
13333,True,False,True,True,True,False,False,True,True,True
13334,False,False,False,False,False,False,False,False,False,False
13335,False,True,True,True,True,False,True,True,True,False
13336,True,True,True,False,True,False,False,False,False,False
13337,True,True,True,False,False,True,False,False,False,False
13338,True,False,False,False,False,False,False,False,True,False
13339,True,False,True,False,False,True,True,False,False,False
13340,False,False,False,False,True,True,True,True,True,True
13341,False,True,True,True,True,True,False,False,True,True
13342,True,False,True,True,False,False,False,True,False,False
13343,True,False,True,True,True,True,True,False,True,False
13344,False,True,True,False,True,True,False,True,False,True
13345,False,False,True,False,True,False,True,True,True,False
13346,False,False,False,True,False,True,False,True,False,False
13347,False,False,False,False,True,False,False,True,True,False
13348,True,False,True,True,False,True,False,False,False,False
13349,False,True,False,False,False,True,False,False,False,True
13350,False,True,False,False,True,False,False,False,True,False
13351,False,True,True,False,True,True,True,False,False,True
13352,True,True,True,True,True,False,False,False,True,True
13353,True,False,False,False,False,False,True,False,True,True
13354,False,True,False,True,True,True,False,True,True,False
13355,False,False,False,False,True,True,True,True,False,False
13356,False,False,False,False,True,False,True,False,True,True
13357,False,False,True,True,True,False,True,False,False,False
13358,False,True,False,False,True,False,False,True,True,True
13359,True,True,False,False,True,True,True,False,True,True
13360,False,False,False,False,False,False,True,False,False,True
13361,True,False,False,False,False,False,False,False,True,True
13362,False,True,False,False,False,False,False,False,False,True
13363,True,False,False,True,False,False,True,False,True,True
13364,True,False,True,False,False,False,True,True,False,False
13365,False,True,False,False,False,True,True,False,False,False
13366,False,False,False,False,True,True,False,False,True,True
13367,False,False,False,True,True,True,False,True,True,True
13368,True,False,True,False,True,False,False,False,True,True
13369,True,True,False,True,False,True,False,True,False,True
13370,False,True,True,True,True,True,False,True,False,True
13371,False,False,True,True,False,True,True,False,False,False
13372,True,True,False,False,False,True,False,False,False,False
13373,True,False,True,True,True,True,False,True,False,True
13374,False,False,True,True,False,False,False,False,False,False
13375,True,False,True,True,False,True,True,False,True,True
13376,False,False,False,False,False,True,False,False,True,True
13377,False,True,False,True,True,True,False,True,False,False
13378,True,True,True,False,False,True,False,True,False,False
13379,True,False,False,True,True,False,False,False,True,True
13380,True,False,True,True,False,True,True,True,True,False
13381,False,True,True,False,False,True,False,False,False,True
13382,True,True,True,False,True,False,True,True,True,True
13383,True,False,True,True,True,True,True,True,True,True
13384,True,False,True,True,False,True,False,True,True,False
13385,True,True,False,True,True,False,False,False,True,False
13386,True,True,True,False,False,False,True,False,True,True
13387,True,False,False,False,False,False,True,True,True,False
13388,True,True,True,False,False,False,False,False,False,True
13389,True,True,False,False,False,True,False,True,True,False
13390,True,True,False,True,True,True,True,False,False,False
13391,True,True,True,False,False,False,True,True,False,False
13392,False,True,True,True,True,False,True,False,False,True
13393,True,True,False,True,False,True,False,True,True,False
13394,True,True,True,True,False,True,True,True,False,True
13395,False,True,True,True,False,False,True,True,True,True
13396,False,True,False,False,False,False,False,False,False,True
13397,False,False,True,True,True,False,False,True,True,False
13398,False,False,True,False,True,True,False,True,False,True
13399,False,False,True,True,True,False,False,False,False,True
13400,True,True,False,True,True,False,False,False,True,False
13401,True,False,True,True,True,False,True,True,True,True
13402,True,False,True,True,False,True,True,False,True,True
13403,True,True,True,False,False,True,False,False,True,True
13404,False,False,True,False,False,True,False,True,False,True
13405,False,True,True,False,False,True,True,False,False,True
13406,True,True,False,False,False,True,True,True,False,False
13407,False,True,True,False,False,True,True,False,True,True
13408,True,False,False,True,True,False,False,False,True,True
13409,False,False,True,True,False,False,False,False,False,False
13410,True,False,False,False,True,True,True,False,True,True
13411,True,True,False,True,True,True,True,False,True,True
13412,False,True,True,True,True,False,True,True,True,False
13413,False,False,True,True,False,False,False,True,True,True
13414,True,True,True,True,False,True,False,True,False,True
13415,True,False,False,True,False,True,False,True,True,True
13416,True,False,True,True,False,False,True,False,True,True
13417,False,False,True,False,False,False,False,False,False,False
13418,True,True,False,False,True,False,False,False,True,False
13419,False,True,False,True,False,True,False,False,True,True
13420,False,True,True,True,False,True,True,False,True,True
13421,False,False,False,True,False,False,False,True,False,False
13422,False,True,False,True,True,False,False,True,False,False
13423,True,True,False,True,True,False,False,False,True,True
13424,False,True,True,False,False,True,True,True,True,False
13425,False,False,True,False,True,True,True,True,True,False
13426,True,True,False,False,True,True,False,True,True,False
13427,True,True,False,False,False,True,True,True,True,True
13428,False,True,False,False,False,True,False,False,False,False
13429,False,True,False,True,True,False,True,False,True,False
13430,False,True,False,False,False,False,True,True,False,True
13431,False,False,True,False,False,False,True,True,False,False
13432,False,False,True,True,True,False,False,False,True,True
13433,False,False,False,True,False,False,True,True,True,False
13434,False,False,True,True,False,True,True,True,False,True
13435,False,True,False,True,True,True,False,True,False,True
13436,False,True,True,True,False,True,True,True,False,False
13437,False,True,False,False,True,True,True,False,False,False
13438,False,False,True,False,True,True,True,False,False,True
13439,False,True,False,True,False,True,True,False,True,False
13440,True,True,True,True,True,False,False,False,False,True
13441,True,False,True,False,False,False,True,True,True,True
13442,False,True,False,False,True,True,True,True,False,True
13443,True,True,False,True,True,False,True,False,True,True
13444,True,False,False,True,True,False,True,False,False,False
13445,True,True,False,False,False,False,False,True,True,True
13446,False,True,False,False,False,True,True,True,False,True
13447,True,False,True,False,True,False,False,True,True,True
13448,False,False,True,True,True,False,True,True,True,False
13449,False,True,False,True,False,False,False,False,True,False
13450,True,False,False,False,True,False,False,False,False,False
13451,True,False,False,False,True,True,True,False,False,False
13452,True,False,True,False,True,True,False,True,True,False
13453,False,True,False,False,False,True,True,False,False,True
13454,False,True,True,False,True,False,False,True,False,False
13455,True,False,True,False,False,False,False,False,True,True
13456,True,False,True,False,False,True,False,True,False,True
13457,True,False,False,True,False,True,True,False,False,True
13458,True,True,False,True,True,False,False,True,False,True
13459,False,False,True,True,False,False,True,False,False,True
13460,False,False,False,False,True,False,True,True,True,False
13461,True,False,True,True,True,False,True,True,False,False
13462,False,True,True,False,True,False,False,True,False,True
13463,False,True,False,True,False,True,False,True,False,False
13464,True,False,True,False,True,True,False,False,False,False
13465,True,True,True,True,False,True,False,False,True,True
13466,True,False,True,True,True,True,True,False,False,False
13467,False,False,True,True,False,True,False,False,False,False
13468,False,True,False,False,True,True,False,True,False,True
13469,True,False,False,True,True,True,True,True,False,True
13470,False,False,True,True,True,True,True,True,True,False
13471,False,True,False,False,True,False,False,True,False,True
13472,True,True,False,True,True,True,True,True,True,False
13473,False,True,True,True,False,True,True,True,False,True
13474,True,False,True,False,True,True,True,True,False,True
13475,True,False,True,False,True,True,False,True,True,False
13476,False,True,False,False,False,False,False,True,True,False
13477,True,False,True,False,True,False,True,False,True,True
13478,False,True,True,False,True,False,False,True,True,True
13479,True,True,True,True,True,False,True,True,True,True
13480,False,False,False,True,False,True,False,True,False,True
13481,True,False,True,False,False,False,True,False,True,True
13482,True,True,True,False,True,True,False,False,False,False
13483,False,True,False,True,True,True,False,False,True,True
13484,False,False,False,False,False,False,True,True,True,True
13485,False,False,False,False,True,True,False,False,True,True
13486,False,False,False,True,True,False,True,True,True,False
13487,True,True,False,True,False,False,True,False,True,False
13488,False,True,True,True,True,True,True,False,False,True
13489,False,True,False,True,False,False,False,False,True,False
13490,True,True,True,False,True,True,True,True,True,False
13491,False,True,True,False,False,True,True,False,False,True
13492,True,False,False,False,False,True,True,False,False,False
13493,True,False,True,False,True,True,False,False,False,False
13494,True,False,True,True,False,True,False,False,False,True
13495,False,True,False,True,False,True,False,False,False,True
13496,False,True,True,True,False,True,False,False,True,False
13497,True,False,True,False,False,True,False,True,False,True
13498,False,True,True,False,True,True,True,True,True,True
13499,False,True,True,False,False,False,True,False,False,True
13500,False,True,True,False,True,True,False,False,True,False
13501,False,True,True,True,False,False,True,True,False,True
13502,True,True,False,False,True,False,False,False,False,False
13503,True,True,False,True,True,False,True,False,True,True
13504,True,True,False,True,True,True,False,True,False,True
13505,False,False,True,False,False,False,False,True,False,True
13506,True,True,True,False,False,True,True,True,False,False
13507,False,True,False,False,True,False,True,False,False,True
13508,True,False,False,False,True,True,True,False,False,True
13509,True,False,True,False,True,True,True,True,False,False
13510,True,False,False,True,True,False,True,False,True,False
13511,True,True,False,True,False,True,False,False,False,False
13512,True,False,False,False,True,True,True,True,False,False
13513,False,False,True,False,False,False,False,False,False,True
13514,True,True,False,False,True,False,True,True,True,True
13515,False,False,False,False,False,True,False,False,False,False
13516,True,True,True,False,False,False,True,False,True,True
13517,False,False,False,False,True,False,True,True,False,True
13518,True,False,True,True,False,False,False,True,True,True
13519,False,False,False,False,False,True,False,False,False,False
13520,False,False,True,False,True,True,False,True,False,True
13521,True,False,False,False,False,False,False,True,True,False
13522,True,False,True,True,False,True,True,True,False,True
13523,False,False,False,True,True,False,True,True,True,False
13524,True,True,True,True,False,True,True,True,False,False
13525,False,False,True,True,False,False,True,True,True,False
13526,True,True,True,False,False,True,True,False,True,False
13527,True,False,False,True,True,False,False,False,True,False
13528,False,True,False,True,False,False,True,False,True,False
13529,False,False,True,True,True,True,True,False,True,False
13530,True,False,True,False,False,False,True,True,False,False
13531,True,True,True,True,True,True,False,False,False,True
13532,True,True,True,False,False,True,True,False,False,True
13533,True,False,True,False,True,False,False,False,True,False
13534,False,False,True,True,False,True,True,True,False,True
13535,False,False,True,False,True,True,True,False,True,True
13536,False,True,True,False,False,False,True,False,False,False
13537,False,False,True,True,False,False,False,True,False,True
13538,False,False,True,False,True,False,True,False,False,False
13539,False,True,True,False,False,False,True,True,False,False
13540,False,False,True,True,False,True,False,True,False,False
13541,False,False,True,False,True,False,True,False,False,True
13542,True,True,True,False,False,False,False,True,False,False
13543,True,True,True,True,True,True,False,False,True,False
13544,False,True,True,False,False,False,True,False,True,False
13545,False,False,False,False,True,False,True,False,True,True
13546,True,False,True,False,False,True,False,False,False,True
13547,True,True,False,False,False,False,False,True,True,True
13548,False,True,False,False,True,True,False,True,False,False
13549,True,False,True,False,True,True,True,True,True,False
13550,False,False,True,True,False,False,True,True,True,False
13551,False,True,False,False,True,False,False,True,True,True
13552,True,True,False,True,True,False,False,True,False,False
13553,False,False,True,True,True,True,True,True,False,False
13554,True,True,False,False,True,False,True,True,True,True
13555,True,False,False,False,False,True,False,False,True,True
13556,True,True,False,False,False,True,False,True,False,False
13557,False,True,True,True,True,True,False,True,False,False
13558,True,True,False,True,True,False,True,False,False,False
13559,False,False,True,False,False,False,False,False,True,False
13560,True,True,False,True,False,False,True,False,False,True
13561,False,True,True,True,False,True,False,True,True,True
13562,True,False,False,True,True,True,True,False,True,True
13563,False,True,True,True,False,False,True,True,False,False
13564,False,False,True,True,False,False,True,False,True,False
13565,False,False,True,False,True,False,False,True,True,False
13566,False,False,True,False,True,False,True,False,False,False
13567,True,True,False,True,True,True,False,True,True,True
13568,True,True,False,False,True,False,True,True,False,True
13569,False,True,True,False,False,True,True,True,False,True
13570,True,True,False,False,False,False,False,True,False,False
13571,True,True,False,True,True,True,False,True,False,False
13572,False,True,False,False,True,True,True,True,False,True
13573,True,True,False,False,False,False,False,True,True,True
13574,False,False,False,False,False,True,True,False,True,True
13575,True,False,False,False,False,False,False,False,False,False
13576,False,False,False,False,True,True,False,False,True,True
13577,False,True,True,True,False,False,True,True,False,False
13578,True,False,True,True,True,True,False,False,False,True
13579,False,True,False,False,True,False,True,False,False,True
13580,False,False,True,True,True,True,True,False,True,True
13581,True,False,True,False,False,False,True,False,False,False
13582,False,False,False,True,True,False,True,False,False,True
13583,True,False,False,False,False,False,True,False,True,True
13584,True,True,True,False,True,False,True,True,True,False
13585,True,False,True,False,True,False,True,False,True,True
13586,True,False,True,True,False,False,True,True,True,True
13587,False,True,True,False,True,False,False,True,False,False
13588,False,True,False,False,True,False,True,False,False,True
13589,False,False,False,False,False,False,True,False,True,False
13590,False,False,True,True,False,False,False,True,True,True
13591,True,True,True,True,False,False,False,False,False,False
13592,True,False,False,False,False,True,True,True,False,True
13593,False,False,False,True,False,True,True,True,True,False
13594,True,False,True,False,False,False,True,True,False,True
13595,True,True,False,False,False,True,False,False,True,False
13596,True,False,False,True,False,True,True,False,True,False
13597,True,False,True,True,True,True,False,False,True,True
13598,False,False,False,False,False,True,True,True,False,False
13599,True,False,False,False,True,False,False,True,False,False
13600,False,False,False,False,True,True,False,False,True,False
13601,False,False,True,False,False,False,True,True,False,False
13602,True,False,False,True,True,True,False,True,True,True
13603,False,True,False,True,True,False,True,False,True,True
13604,True,False,False,True,False,False,True,True,False,False
13605,False,False,False,False,False,True,False,False,False,False
13606,False,False,False,False,False,False,False,True,False,True
13607,True,True,False,False,True,False,False,False,False,True
13608,False,False,True,False,False,True,True,False,True,True
13609,False,False,True,True,True,True,False,True,False,False
13610,False,False,False,True,True,False,True,False,True,False
13611,True,False,False,False,False,False,True,True,True,True
13612,False,False,True,False,True,False,False,False,True,True
13613,False,True,True,False,True,True,False,True,True,True
13614,True,True,False,False,True,False,True,True,True,True
13615,True,False,True,True,False,False,True,False,False,False
13616,True,True,True,False,False,True,False,True,True,True
13617,True,True,False,False,True,False,False,True,True,True
13618,True,False,True,True,True,True,True,False,False,False
13619,True,True,False,True,True,True,True,False,True,True
13620,False,False,True,True,False,False,False,True,True,True
13621,True,False,True,True,True,False,True,False,False,False
13622,True,True,False,False,True,False,True,False,False,False
13623,True,True,False,False,True,False,False,True,True,True
13624,True,True,True,True,False,False,True,False,True,False
13625,True,False,False,False,False,True,True,False,True,False
13626,True,True,False,False,False,False,True,True,True,True
13627,True,True,False,True,True,False,True,False,True,False
13628,False,True,True,False,False,True,True,False,True,True
13629,False,False,True,False,False,False,True,False,True,True
13630,False,False,True,True,True,True,True,False,False,False
13631,True,True,True,True,True,True,False,False,True,True
13632,False,True,True,False,False,True,True,True,False,True
13633,True,True,False,True,True,False,True,False,False,False
13634,False,False,False,False,True,True,True,False,True,False
13635,False,True,True,False,True,False,True,False,True,False
13636,True,False,True,True,False,False,True,True,True,True
13637,True,True,False,False,False,True,True,False,True,False
13638,True,False,True,True,False,False,True,False,True,True
13639,False,False,False,True,False,True,True,False,False,True
13640,False,False,True,True,True,False,False,True,True,False
13641,True,False,True,True,False,False,False,True,True,False
13642,False,False,True,True,True,False,False,True,False,False
13643,True,True,True,False,True,False,True,True,False,True
13644,True,True,False,False,True,True,False,False,True,True
13645,False,True,True,False,True,False,False,True,False,False
13646,False,True,True,False,False,True,True,False,True,False
13647,True,True,False,True,True,False,False,False,False,False
13648,True,True,False,True,True,True,False,False,True,False
13649,True,True,False,False,False,False,True,True,False,False
13650,False,True,True,True,True,False,True,True,True,True
13651,False,False,True,False,True,False,True,True,True,False
13652,False,False,True,False,True,True,False,False,True,True
13653,True,True,False,True,True,True,False,True,True,True
13654,False,True,True,False,True,False,False,False,False,True
13655,False,False,False,True,True,True,False,True,True,False
13656,False,True,True,True,False,True,False,False,True,False
13657,True,True,True,True,False,False,False,True,False,False
13658,False,True,False,True,False,False,True,False,False,False
13659,False,False,False,True,False,True,True,True,True,False
13660,False,False,False,False,True,False,True,False,False,True
13661,False,False,True,True,True,False,False,False,False,True
13662,False,False,False,False,True,False,True,False,False,False
13663,True,False,False,False,True,True,True,False,True,False
13664,True,False,False,False,False,False,True,True,True,False
13665,False,False,True,True,False,True,True,True,True,False
13666,True,True,True,False,True,False,False,True,False,False
13667,False,True,True,True,True,False,True,True,True,True
13668,False,True,False,False,True,True,False,False,True,True
13669,True,False,True,False,False,False,True,False,False,False
13670,False,False,False,False,True,False,False,False,False,False
13671,True,True,False,False,True,False,False,True,True,False
13672,False,False,True,False,True,True,False,False,True,True
13673,True,False,False,True,False,True,False,True,True,False
13674,False,True,False,True,True,True,False,True,False,True
13675,True,False,False,True,False,True,True,True,False,False
13676,False,True,True,False,True,False,False,True,False,False
13677,False,False,True,False,True,False,True,True,False,False
13678,False,False,True,True,True,False,True,False,True,False
13679,True,False,True,True,False,False,True,False,True,True
13680,True,True,True,True,True,True,True,True,True,True
13681,True,True,False,True,True,True,True,True,False,True
13682,True,False,True,False,True,True,False,False,False,False
13683,True,False,False,False,False,True,True,True,False,True
13684,False,False,True,False,False,False,False,True,False,False
13685,False,False,True,False,True,False,False,True,True,False
13686,True,False,False,False,True,False,True,False,False,True
13687,True,True,True,False,False,False,False,False,False,False
13688,True,False,False,True,False,True,False,False,False,True
13689,False,True,False,False,False,False,False,False,False,True
13690,False,True,True,False,True,False,False,False,False,True
13691,False,False,False,False,False,False,True,True,False,True
13692,False,True,False,False,False,True,False,True,True,True
13693,False,True,True,True,True,False,True,False,True,True
13694,True,True,False,False,False,False,True,True,True,True
13695,True,False,False,True,True,True,True,True,True,False
13696,False,True,False,True,True,True,True,False,True,False
13697,False,True,False,True,True,True,True,False,True,False
13698,False,False,False,False,True,True,False,False,False,True
13699,False,False,True,True,False,True,False,True,False,False
13700,False,True,True,True,False,True,False,True,True,False
13701,True,False,False,False,False,True,True,True,False,False
13702,False,False,True,True,True,True,True,True,False,True
13703,True,False,False,False,False,True,True,True,False,False
13704,True,False,False,False,True,False,True,True,False,False
13705,True,True,False,False,True,False,True,True,True,False
13706,False,True,True,True,False,False,False,True,False,True
13707,False,False,True,True,True,True,True,False,True,True
13708,False,False,True,False,True,False,True,True,False,False
13709,True,True,True,False,False,False,False,False,False,True
13710,True,False,False,False,True,False,False,True,True,False
13711,True,True,False,True,False,True,True,False,False,True
13712,True,False,False,True,False,False,True,True,False,True
13713,True,False,True,False,False,True,False,True,True,True
13714,False,False,True,False,False,True,True,True,False,True
13715,False,True,True,False,True,True,True,True,False,True
13716,False,True,True,True,False,False,True,True,False,True
13717,False,True,True,False,False,True,False,True,False,False
13718,False,False,True,True,True,True,True,True,True,True
13719,False,True,True,False,False,True,False,False,False,True
13720,False,True,False,True,True,True,False,False,True,False
13721,False,False,True,True,False,False,True,True,True,True
13722,True,False,True,False,True,False,False,False,False,True
13723,True,True,False,False,True,True,True,False,False,True
13724,False,True,True,False,True,False,True,False,True,False
13725,True,False,False,False,False,False,True,False,False,True
13726,True,True,True,False,False,True,True,False,True,True
13727,False,True,True,False,True,True,False,False,True,False
13728,False,True,True,False,False,False,False,True,True,True
13729,False,True,True,True,False,True,False,False,True,True
13730,True,True,True,False,False,True,True,False,False,False
13731,True,True,True,False,True,True,True,False,False,True
13732,False,False,True,True,False,False,True,True,False,True
13733,True,True,True,True,False,True,True,True,False,True
13734,True,True,False,True,False,False,True,True,True,False
13735,False,True,True,False,True,False,True,True,False,True
13736,False,False,True,True,False,True,True,True,False,False
13737,False,True,False,False,False,False,True,False,False,True
13738,False,True,False,False,False,False,False,False,True,True
13739,True,False,False,True,False,True,False,True,False,False
13740,False,True,True,True,False,False,False,False,False,True
13741,False,True,False,True,False,False,True,True,True,True
13742,True,False,False,True,False,False,False,True,False,True
13743,False,True,True,False,True,True,True,False,True,True
13744,False,False,True,False,True,False,True,True,False,False
13745,False,True,True,True,True,True,True,False,True,True
13746,True,True,False,True,True,False,False,True,False,True
13747,True,False,False,True,True,False,False,False,True,True
13748,False,False,True,True,False,True,True,True,True,True
13749,False,True,True,True,False,True,True,True,True,False
13750,True,False,True,False,False,True,True,False,False,False
13751,False,True,False,True,False,False,True,True,False,True
13752,False,True,False,False,True,False,True,True,True,False
13753,False,False,True,False,False,False,False,False,False,False
13754,True,True,True,True,False,False,False,False,False,False
13755,False,True,True,False,False,True,True,True,False,True
13756,False,False,False,True,True,False,True,True,True,True
13757,True,False,True,True,True,True,True,False,True,True
13758,True,False,False,False,True,True,True,True,False,False
13759,True,True,False,False,False,True,True,True,True,True
13760,False,True,False,False,False,True,False,False,True,True
13761,False,True,False,False,True,False,False,True,True,False
13762,True,False,False,True,False,False,False,True,False,True
13763,False,False,False,True,False,True,True,True,True,True
13764,False,False,True,False,True,False,True,True,False,True
13765,True,True,True,False,False,False,True,True,False,False
